Source;Target;weight;Type
u183;m10138;2;Undirected
u183;m10183;1;Undirected
u183;m10440;1;Undirected
u183;m10527;13;Undirected
u183;m10637;1;Undirected
u183;m10682;1;Undirected
u183;m1118;3;Undirected
u183;m126;1;Undirected
u183;m1270;1;Undirected
u183;m1283;13;Undirected
u183;m1330;1;Undirected
u183;m1485;5;Undirected
u183;m1502;1;Undirected
u183;m1588;123;Undirected
u183;m1701;3;Undirected
u183;m1854;3;Undirected
u183;m1856;1;Undirected
u183;m2015;8;Undirected
u183;m2231;1;Undirected
u183;m2234;25;Undirected
u183;m2241;13;Undirected
u183;m2281;6;Undirected
u183;m2526;2;Undirected
u183;m2548;1;Undirected
u183;m2554;8;Undirected
u183;m2681;5;Undirected
u183;m2815;1;Undirected
u183;m2931;7;Undirected
u183;m2956;29;Undirected
u183;m3470;11;Undirected
u183;m3505;6;Undirected
u183;m3570;9;Undirected
u183;m4039;1;Undirected
u183;m423;1;Undirected
u183;m4519;16;Undirected
u183;m469;8;Undirected
u183;m4693;46;Undirected
u183;m4757;1;Undirected
u183;m4811;1;Undirected
u183;m4925;1;Undirected
u183;m4998;39;Undirected
u183;m5083;2;Undirected
u183;m5101;1;Undirected
u183;m5212;2;Undirected
u183;m5283;9;Undirected
u183;m5360;30;Undirected
u183;m5370;3;Undirected
u183;m5437;2;Undirected
u183;m5526;2;Undirected
u183;m5548;2;Undirected
u183;m5613;3;Undirected
u183;m5799;1;Undirected
u183;m5839;1;Undirected
u183;m5860;1;Undirected
u183;m5993;2;Undirected
u183;m6076;1;Undirected
u183;m6098;2;Undirected
u183;m6184;1;Undirected
u183;m6523;20;Undirected
u183;m6598;40;Undirected
u183;m68;3;Undirected
u183;m7;1;Undirected
u183;m7528;1;Undirected
u183;m7532;23;Undirected
u183;m7725;3;Undirected
u183;m7874;2;Undirected
u183;m8070;4;Undirected
u183;m8122;2;Undirected
u183;m8202;16;Undirected
u183;m8246;2;Undirected
u183;m861;1;Undirected
u183;m8731;1;Undirected
u183;m8819;4;Undirected
u183;m8834;1;Undirected
u183;m9219;14;Undirected
u183;m9223;1;Undirected
u183;m9253;1;Undirected
u183;m9294;3;Undirected
u183;m9329;2;Undirected
u183;m9339;1;Undirected
u183;m9349;2;Undirected
u183;m9368;2;Undirected
u183;m9591;2;Undirected
u183;m9658;3;Undirected
u183;m9726;1;Undirected
u183;m9850;1;Undirected
u183;m9854;1;Undirected
u184;m10039;3;Undirected
u184;m10240;2;Undirected
u184;m10274;1;Undirected
u184;m10381;1;Undirected
u184;m10596;6;Undirected
u184;m10598;1;Undirected
u184;m10637;28;Undirected
u184;m10669;1;Undirected
u184;m10825;1;Undirected
u184;m1118;1;Undirected
u184;m1159;2;Undirected
u184;m142;1;Undirected
u184;m1471;3;Undirected
u184;m1837;2;Undirected
u184;m1856;2;Undirected
u184;m1941;4;Undirected
u184;m1989;8;Undirected
u184;m2052;2;Undirected
u184;m2077;1;Undirected
u184;m2203;4;Undirected
u184;m2234;5;Undirected
u184;m2241;8;Undirected
u184;m2424;1;Undirected
u184;m2483;1;Undirected
u184;m2502;1;Undirected
u184;m2655;4;Undirected
u184;m2956;8;Undirected
u184;m3330;1;Undirected
u184;m3505;5;Undirected
u184;m3511;4;Undirected
u184;m3554;3;Undirected
u184;m3734;1;Undirected
u184;m3758;1;Undirected
u184;m3864;18;Undirected
u184;m3942;1;Undirected
u184;m397;3;Undirected
u184;m4006;1;Undirected
u184;m4023;2;Undirected
u184;m4224;2;Undirected
u184;m4468;1;Undirected
u184;m4571;1;Undirected
u184;m4704;1;Undirected
u184;m4925;2;Undirected
u184;m4939;1;Undirected
u184;m4968;24;Undirected
u184;m4998;1;Undirected
u184;m5077;36;Undirected
u184;m5283;6;Undirected
u184;m5329;1;Undirected
u184;m5415;2;Undirected
u184;m560;1;Undirected
u184;m5705;4;Undirected
u184;m5925;1;Undirected
u184;m5949;2;Undirected
u184;m5981;5;Undirected
u184;m6299;3;Undirected
u184;m6389;1;Undirected
u184;m644;1;Undirected
u184;m6455;51;Undirected
u184;m6523;11;Undirected
u184;m6598;88;Undirected
u184;m6662;4;Undirected
u184;m6776;1;Undirected
u184;m6912;1;Undirected
u184;m7082;4;Undirected
u184;m7157;8;Undirected
u184;m7385;1;Undirected
u184;m7564;3;Undirected
u184;m7725;3;Undirected
u184;m7874;2;Undirected
u184;m8060;6;Undirected
u184;m8173;2;Undirected
u184;m8246;3;Undirected
u184;m8473;1;Undirected
u184;m8481;3;Undirected
u184;m8530;1;Undirected
u184;m8584;2;Undirected
u184;m8596;2;Undirected
u184;m8738;31;Undirected
u184;m874;1;Undirected
u184;m8795;15;Undirected
u184;m8799;1;Undirected
u184;m8823;2;Undirected
u184;m8856;1;Undirected
u184;m9006;4;Undirected
u184;m9253;2;Undirected
u184;m9339;1;Undirected
u184;m9344;1;Undirected
u184;m9368;17;Undirected
u184;m9489;11;Undirected
u184;m9503;1;Undirected
u184;m9615;1;Undirected
u184;m9646;5;Undirected
u184;m9862;1;Undirected
u185;m10053;1;Undirected
u185;m10080;29;Undirected
u185;m10122;2;Undirected
u185;m10240;3;Undirected
u185;m10391;106;Undirected
u185;m10547;1;Undirected
u185;m10634;2;Undirected
u185;m10669;5;Undirected
u185;m10751;1;Undirected
u185;m10837;8;Undirected
u185;m1118;1;Undirected
u185;m1135;22;Undirected
u185;m1283;2;Undirected
u185;m1598;1;Undirected
u185;m1933;7;Undirected
u185;m2008;5;Undirected
u185;m2015;9;Undirected
u185;m2184;6;Undirected
u185;m2234;21;Undirected
u185;m2241;2;Undirected
u185;m2256;3;Undirected
u185;m2277;9;Undirected
u185;m2281;3;Undirected
u185;m2483;1;Undirected
u185;m2815;6;Undirected
u185;m2956;24;Undirected
u185;m2974;1;Undirected
u185;m300;4;Undirected
u185;m3094;5;Undirected
u185;m3316;1;Undirected
u185;m3402;4;Undirected
u185;m3505;6;Undirected
u185;m3570;5;Undirected
u185;m3717;7;Undirected
u185;m3744;1;Undirected
u185;m3771;2;Undirected
u185;m3777;6;Undirected
u185;m3864;59;Undirected
u185;m397;3;Undirected
u185;m4030;1;Undirected
u185;m4170;1;Undirected
u185;m4175;2;Undirected
u185;m4187;5;Undirected
u185;m4536;12;Undirected
u185;m462;1;Undirected
u185;m4675;46;Undirected
u185;m4693;39;Undirected
u185;m4725;10;Undirected
u185;m4807;1;Undirected
u185;m4852;1;Undirected
u185;m4893;2;Undirected
u185;m504;1;Undirected
u185;m514;1;Undirected
u185;m5179;2;Undirected
u185;m5247;3;Undirected
u185;m5361;1;Undirected
u185;m5370;1;Undirected
u185;m5448;3;Undirected
u185;m5488;99;Undirected
u185;m5541;4;Undirected
u185;m5613;3;Undirected
u185;m5733;5;Undirected
u185;m576;6;Undirected
u185;m5767;5;Undirected
u185;m5856;5;Undirected
u185;m5925;1;Undirected
u185;m5949;1;Undirected
u185;m6159;7;Undirected
u185;m6184;1;Undirected
u185;m6225;1;Undirected
u185;m6408;12;Undirected
u185;m6455;12;Undirected
u185;m6464;3;Undirected
u185;m6482;1;Undirected
u185;m6523;21;Undirected
u185;m6598;20;Undirected
u185;m6705;1;Undirected
u185;m6869;2;Undirected
u185;m6894;490;Undirected
u185;m7180;61;Undirected
u185;m7274;5;Undirected
u185;m7528;1;Undirected
u185;m7532;42;Undirected
u185;m7564;3;Undirected
u185;m7638;1;Undirected
u185;m7722;4;Undirected
u185;m7814;1;Undirected
u185;m7874;4;Undirected
u185;m7926;3;Undirected
u185;m8133;1;Undirected
u185;m8154;11;Undirected
u185;m8173;2;Undirected
u185;m8350;31;Undirected
u185;m8373;1;Undirected
u185;m8445;8;Undirected
u185;m866;1;Undirected
u185;m8697;1;Undirected
u185;m8834;35;Undirected
u185;m8959;2;Undirected
u185;m9003;4;Undirected
u185;m9132;1;Undirected
u185;m9153;2;Undirected
u185;m9160;5;Undirected
u185;m9200;1;Undirected
u185;m9344;2;Undirected
u185;m9368;13;Undirected
u185;m9503;1;Undirected
u185;m9591;1;Undirected
u186;m10637;3;Undirected
u186;m1118;1;Undirected
u186;m1426;3;Undirected
u186;m2015;1;Undirected
u186;m2749;1;Undirected
u186;m2956;7;Undirected
u186;m3286;1;Undirected
u186;m3505;1;Undirected
u186;m3796;3;Undirected
u186;m4016;1;Undirected
u186;m4224;24;Undirected
u186;m4864;1;Undirected
u186;m5010;4;Undirected
u186;m5283;2;Undirected
u186;m5949;1;Undirected
u186;m6455;4;Undirected
u186;m6523;4;Undirected
u186;m6598;4;Undirected
u186;m713;1;Undirected
u186;m7274;2;Undirected
u186;m7702;1;Undirected
u186;m804;4;Undirected
u186;m8128;2;Undirected
u186;m822;1;Undirected
u186;m8256;1;Undirected
u186;m8403;2;Undirected
u186;m8799;2;Undirected
u186;m8985;2;Undirected
u186;m9006;1;Undirected
u186;m9216;1;Undirected
u186;m9344;2;Undirected
u187;m10038;2;Undirected
u187;m10183;6;Undirected
u187;m10308;4;Undirected
u187;m10378;2;Undirected
u187;m10689;4;Undirected
u187;m1235;4;Undirected
u187;m1283;6;Undirected
u187;m1933;2;Undirected
u187;m1975;1;Undirected
u187;m2015;18;Undirected
u187;m2148;1;Undirected
u187;m2234;30;Undirected
u187;m2424;12;Undirected
u187;m2483;2;Undirected
u187;m2655;14;Undirected
u187;m2682;1;Undirected
u187;m2815;12;Undirected
u187;m2896;1;Undirected
u187;m2916;15;Undirected
u187;m2931;5;Undirected
u187;m2956;5;Undirected
u187;m2974;1;Undirected
u187;m300;2;Undirected
u187;m3120;7;Undirected
u187;m3286;1;Undirected
u187;m3314;1;Undirected
u187;m3505;2;Undirected
u187;m3547;18;Undirected
u187;m3554;4;Undirected
u187;m3570;9;Undirected
u187;m3579;1;Undirected
u187;m3721;15;Undirected
u187;m3723;1;Undirected
u187;m3864;22;Undirected
u187;m4016;1;Undirected
u187;m4250;1;Undirected
u187;m4300;1;Undirected
u187;m4693;2;Undirected
u187;m4968;1;Undirected
u187;m5110;2;Undirected
u187;m514;1;Undirected
u187;m5247;1;Undirected
u187;m5283;9;Undirected
u187;m5372;2;Undirected
u187;m5488;35;Undirected
u187;m5688;1;Undirected
u187;m5925;4;Undirected
u187;m6455;21;Undirected
u187;m6523;11;Undirected
u187;m6598;10;Undirected
u187;m7004;1;Undirected
u187;m7121;21;Undirected
u187;m7274;9;Undirected
u187;m7874;1;Undirected
u187;m8056;1;Undirected
u187;m8154;6;Undirected
u187;m8529;36;Undirected
u187;m8834;11;Undirected
u187;m9006;16;Undirected
u187;m9068;1;Undirected
u187;m9211;3;Undirected
u187;m9321;1;Undirected
u187;m9503;1;Undirected
u187;m9591;4;Undirected
u187;m9856;1;Undirected
u188;m10119;58;Undirected
u188;m10669;1;Undirected
u188;m10745;1;Undirected
u188;m10759;2;Undirected
u188;m1118;1;Undirected
u188;m1283;4;Undirected
u188;m1701;3;Undirected
u188;m1729;1;Undirected
u188;m1989;5;Undirected
u188;m2016;5;Undirected
u188;m2148;3;Undirected
u188;m2234;47;Undirected
u188;m2286;1;Undirected
u188;m2705;8;Undirected
u188;m2949;1;Undirected
u188;m2956;22;Undirected
u188;m3055;1;Undirected
u188;m3505;1;Undirected
u188;m3570;3;Undirected
u188;m3758;5;Undirected
u188;m4075;25;Undirected
u188;m4104;1;Undirected
u188;m4335;2;Undirected
u188;m449;3;Undirected
u188;m4693;6;Undirected
u188;m4823;40;Undirected
u188;m4852;3;Undirected
u188;m4975;143;Undirected
u188;m5498;147;Undirected
u188;m5528;2;Undirected
u188;m5613;1;Undirected
u188;m5866;3;Undirected
u188;m5925;21;Undirected
u188;m5949;1;Undirected
u188;m5971;24;Undirected
u188;m6018;1;Undirected
u188;m6077;1;Undirected
u188;m6455;69;Undirected
u188;m6456;33;Undirected
u188;m6500;100;Undirected
u188;m6523;19;Undirected
u188;m7393;1;Undirected
u188;m7528;3;Undirected
u188;m7721;1;Undirected
u188;m7756;4;Undirected
u188;m7786;2;Undirected
u188;m7804;16;Undirected
u188;m7874;2;Undirected
u188;m8084;3;Undirected
u188;m8154;108;Undirected
u188;m8173;40;Undirected
u188;m8184;4;Undirected
u188;m835;2;Undirected
u188;m8574;1;Undirected
u188;m8770;1;Undirected
u188;m8793;4;Undirected
u188;m8823;2;Undirected
u188;m8834;64;Undirected
u188;m9265;6;Undirected
u188;m9344;3;Undirected
u188;m9405;15;Undirected
u188;m9591;3;Undirected
u188;m9658;6;Undirected
u188;m9838;16;Undirected
u189;m10087;38;Undirected
u189;m10179;17;Undirected
u189;m10240;3;Undirected
u189;m10570;18;Undirected
u189;m1090;1;Undirected
u189;m1118;2;Undirected
u189;m1485;4;Undirected
u189;m1487;5;Undirected
u189;m1588;1;Undirected
u189;m1955;2;Undirected
u189;m2015;4;Undirected
u189;m2089;15;Undirected
u189;m2148;1;Undirected
u189;m2174;15;Undirected
u189;m2234;1;Undirected
u189;m2241;16;Undirected
u189;m2286;5;Undirected
u189;m2483;9;Undirected
u189;m2542;1;Undirected
u189;m2632;1;Undirected
u189;m2681;6;Undirected
u189;m2815;16;Undirected
u189;m2956;328;Undirected
u189;m3057;1;Undirected
u189;m3261;1;Undirected
u189;m3398;8;Undirected
u189;m3470;6;Undirected
u189;m3505;9;Undirected
u189;m3542;3;Undirected
u189;m3570;4;Undirected
u189;m3777;2;Undirected
u189;m3929;3;Undirected
u189;m4064;1;Undirected
u189;m4234;3;Undirected
u189;m4604;1;Undirected
u189;m4693;21;Undirected
u189;m5083;1;Undirected
u189;m5386;1;Undirected
u189;m5488;20;Undirected
u189;m5498;25;Undirected
u189;m5541;3;Undirected
u189;m5925;5;Undirected
u189;m6076;2;Undirected
u189;m6285;3;Undirected
u189;m6408;3;Undirected
u189;m6413;3;Undirected
u189;m6455;6;Undirected
u189;m6509;7;Undirected
u189;m6523;16;Undirected
u189;m6632;2;Undirected
u189;m6894;9;Undirected
u189;m7102;1;Undirected
u189;m7393;1;Undirected
u189;m7432;1;Undirected
u189;m8070;2;Undirected
u189;m8093;3;Undirected
u189;m8119;1;Undirected
u189;m8320;2;Undirected
u189;m8418;4;Undirected
u189;m8569;21;Undirected
u189;m8788;1;Undirected
u189;m9032;2;Undirected
u189;m9339;2;Undirected
u189;m9349;7;Undirected
u189;m9520;10;Undirected
u189;m9920;1;Undirected
u19;m10;1;Undirected
u19;m10044;2;Undirected
u19;m10183;1;Undirected
u19;m10373;1;Undirected
u19;m10440;1;Undirected
u19;m1118;2;Undirected
u19;m1190;2;Undirected
u19;m1283;1;Undirected
u19;m1472;3;Undirected
u19;m1912;4;Undirected
u19;m2237;2;Undirected
u19;m2239;1;Undirected
u19;m2931;1;Undirected
u19;m294;1;Undirected
u19;m2956;2;Undirected
u19;m3412;2;Undirected
u19;m3448;3;Undirected
u19;m3505;4;Undirected
u19;m3549;4;Undirected
u19;m3758;1;Undirected
u19;m4016;1;Undirected
u19;m4064;1;Undirected
u19;m4333;3;Undirected
u19;m4518;1;Undirected
u19;m4688;1;Undirected
u19;m4864;1;Undirected
u19;m514;1;Undirected
u19;m5283;2;Undirected
u19;m5337;5;Undirected
u19;m5488;1;Undirected
u19;m5788;1;Undirected
u19;m5925;3;Undirected
u19;m6455;10;Undirected
u19;m6523;3;Undirected
u19;m6598;16;Undirected
u19;m7006;1;Undirected
u19;m7102;2;Undirected
u19;m7702;2;Undirected
u19;m7874;2;Undirected
u19;m7959;2;Undirected
u19;m8983;2;Undirected
u19;m9006;1;Undirected
u190;m10039;6;Undirected
u190;m10077;1;Undirected
u190;m10183;14;Undirected
u190;m10288;6;Undirected
u190;m10318;1;Undirected
u190;m10378;1;Undirected
u190;m10418;7;Undirected
u190;m1055;3;Undirected
u190;m10767;1;Undirected
u190;m10832;57;Undirected
u190;m1118;5;Undirected
u190;m1283;11;Undirected
u190;m1453;7;Undirected
u190;m1482;4;Undirected
u190;m1502;3;Undirected
u190;m153;1;Undirected
u190;m1588;19;Undirected
u190;m1788;1;Undirected
u190;m180;11;Undirected
u190;m1807;1;Undirected
u190;m1854;1;Undirected
u190;m1856;142;Undirected
u190;m1933;44;Undirected
u190;m2052;146;Undirected
u190;m2108;5;Undirected
u190;m2145;18;Undirected
u190;m2174;40;Undirected
u190;m2234;46;Undirected
u190;m2241;1;Undirected
u190;m2424;77;Undirected
u190;m2472;1;Undirected
u190;m2543;2;Undirected
u190;m2548;15;Undirected
u190;m2558;23;Undirected
u190;m2650;1;Undirected
u190;m2655;2;Undirected
u190;m2791;13;Undirected
u190;m2815;6;Undirected
u190;m2956;5;Undirected
u190;m2974;2;Undirected
u190;m2997;11;Undirected
u190;m3143;1;Undirected
u190;m3179;4;Undirected
u190;m3316;17;Undirected
u190;m3356;1;Undirected
u190;m3452;1;Undirected
u190;m3505;10;Undirected
u190;m3570;10;Undirected
u190;m358;8;Undirected
u190;m3758;11;Undirected
u190;m3858;35;Undirected
u190;m3928;2;Undirected
u190;m4016;1;Undirected
u190;m4170;2;Undirected
u190;m4250;3;Undirected
u190;m4333;3;Undirected
u190;m4364;1;Undirected
u190;m4512;2;Undirected
u190;m4670;3;Undirected
u190;m4823;2;Undirected
u190;m484;2;Undirected
u190;m4852;3;Undirected
u190;m4864;3;Undirected
u190;m5107;5;Undirected
u190;m5110;2;Undirected
u190;m5269;1;Undirected
u190;m5283;1;Undirected
u190;m5370;1;Undirected
u190;m5379;4;Undirected
u190;m5488;100;Undirected
u190;m5704;1;Undirected
u190;m5904;2;Undirected
u190;m5925;1;Undirected
u190;m5989;1;Undirected
u190;m6121;9;Undirected
u190;m6159;3;Undirected
u190;m6184;1;Undirected
u190;m6408;6;Undirected
u190;m6455;37;Undirected
u190;m6523;52;Undirected
u190;m6598;3;Undirected
u190;m7149;223;Undirected
u190;m721;63;Undirected
u190;m7260;1;Undirected
u190;m7274;16;Undirected
u190;m7384;3;Undirected
u190;m7477;4;Undirected
u190;m7516;4;Undirected
u190;m7671;7;Undirected
u190;m774;1;Undirected
u190;m7874;5;Undirected
u190;m8014;1;Undirected
u190;m8060;3;Undirected
u190;m8117;1;Undirected
u190;m8141;2;Undirected
u190;m8173;46;Undirected
u190;m8246;1;Undirected
u190;m8335;1;Undirected
u190;m8628;2;Undirected
u190;m8655;108;Undirected
u190;m8823;3;Undirected
u190;m8834;3;Undirected
u190;m8959;63;Undirected
u190;m8983;11;Undirected
u190;m9006;1;Undirected
u190;m9087;18;Undirected
u190;m9149;14;Undirected
u190;m921;1;Undirected
u190;m9211;3;Undirected
u190;m9344;7;Undirected
u190;m9349;1;Undirected
u190;m9591;3;Undirected
u190;m9615;1;Undirected
u190;m9745;2;Undirected
u190;m9752;1;Undirected
u190;m9965;9;Undirected
u191;m10039;3;Undirected
u191;m10091;2;Undirected
u191;m10335;1;Undirected
u191;m10367;1;Undirected
u191;m10407;3;Undirected
u191;m10448;25;Undirected
u191;m10657;1;Undirected
u191;m10669;96;Undirected
u191;m1118;2;Undirected
u191;m1330;1;Undirected
u191;m1721;3;Undirected
u191;m1854;3;Undirected
u191;m1862;1;Undirected
u191;m2096;2;Undirected
u191;m221;1;Undirected
u191;m2234;28;Undirected
u191;m2384;9;Undirected
u191;m2424;3;Undirected
u191;m2548;3;Undirected
u191;m2815;7;Undirected
u191;m2956;23;Undirected
u191;m2974;1;Undirected
u191;m2977;1;Undirected
u191;m3275;5;Undirected
u191;m3286;7;Undirected
u191;m3505;3;Undirected
u191;m3570;2;Undirected
u191;m3758;8;Undirected
u191;m3864;6;Undirected
u191;m3925;3;Undirected
u191;m397;3;Undirected
u191;m4304;6;Undirected
u191;m4468;116;Undirected
u191;m4518;1;Undirected
u191;m4693;9;Undirected
u191;m4716;2;Undirected
u191;m4806;2;Undirected
u191;m4823;1;Undirected
u191;m4946;2;Undirected
u191;m4968;1;Undirected
u191;m4998;2;Undirected
u191;m5072;4;Undirected
u191;m5212;1;Undirected
u191;m5283;11;Undirected
u191;m5370;3;Undirected
u191;m5488;7;Undirected
u191;m5548;2;Undirected
u191;m5592;1;Undirected
u191;m564;12;Undirected
u191;m5705;3;Undirected
u191;m5917;12;Undirected
u191;m5925;9;Undirected
u191;m6292;15;Undirected
u191;m6399;1;Undirected
u191;m6400;1;Undirected
u191;m644;1;Undirected
u191;m6455;83;Undirected
u191;m6473;1;Undirected
u191;m6482;1;Undirected
u191;m6492;1;Undirected
u191;m6523;17;Undirected
u191;m6598;2;Undirected
u191;m6749;6;Undirected
u191;m675;2;Undirected
u191;m7121;4;Undirected
u191;m7385;1;Undirected
u191;m7528;10;Undirected
u191;m7532;2;Undirected
u191;m7547;6;Undirected
u191;m7619;8;Undirected
u191;m8060;3;Undirected
u191;m8154;33;Undirected
u191;m8173;9;Undirected
u191;m822;1;Undirected
u191;m8445;3;Undirected
u191;m874;4;Undirected
u191;m8823;1;Undirected
u191;m8834;10;Undirected
u191;m8866;2;Undirected
u191;m8960;1;Undirected
u191;m902;3;Undirected
u191;m9293;7;Undirected
u191;m9300;3;Undirected
u191;m933;109;Undirected
u191;m9344;2;Undirected
u191;m9462;6;Undirected
u191;m9503;100;Undirected
u191;m9615;2;Undirected
u191;m987;9;Undirected
u191;m9872;2;Undirected
u191;m9901;3;Undirected
u192;m10637;42;Undirected
u192;m10669;1;Undirected
u192;m1118;6;Undirected
u192;m1283;3;Undirected
u192;m1307;1;Undirected
u192;m1485;1;Undirected
u192;m1496;1;Undirected
u192;m1502;2;Undirected
u192;m1586;1;Undirected
u192;m1588;1;Undirected
u192;m1701;3;Undirected
u192;m1989;2;Undirected
u192;m2059;1;Undirected
u192;m2065;3;Undirected
u192;m2148;2;Undirected
u192;m2174;48;Undirected
u192;m2197;1;Undirected
u192;m2206;4;Undirected
u192;m2234;3;Undirected
u192;m2241;9;Undirected
u192;m2424;118;Undirected
u192;m2614;1;Undirected
